id,total_validators,p_active_slots,p_created_blocks,non_empty_block,empty_block,vanilla_blocks,a_active_epochs,a_attested_epochs,a_attested_source,a_attested_target,a_attested_head,inc_distance,sync_rate,block_reward,validation_reward,total_reward,proposal_effectiveness,correctness,attestation_rate,att_effectiveness,effectiveness,partition_date
BridgeTower,8992,49,48,48,0,10,2023200,2012304,2012065,2013872.0,1922114,1.0808741250092744,85.95069287,3.69906257364456,22.08205488500198,25.781117458646712,0.9795918367346939,0.9799741333860551,0.994614472123369,0.9017668503850658,0.9309512202661763,2024-03-25
Launchnodes,2562,15,15,15,0,0,576450,574951,574250,573253.0,552791,1.0631593922790918,97.38600159555556,3.0449740405507004,6.324135101999888,9.369109142550903,1.0,0.9831983115043225,0.9973996010061584,0.9223843675049902,0.9514902296906189,2024-03-25
P2P.ORG - P2P Validator,8992,56,54,54,0,5,2023200,2022037,2017907,2018983.0,1964858,1.048420763350025,96.85050640444445,3.1805412608151107,22.139258860002045,25.31980012081738,0.9642857142857143,0.9888210096217214,0.9994251680506129,0.942610675274492,0.9507388149037004,2024-03-25
Chorus One,8992,57,57,57,0,0,2023200,2022869,2018505,2019470.0,1946195,1.0453141503973673,96.07082598074071,3.2170807480911296,22.48146337400212,25.69854412209339,1.0,0.9859249373929089,0.999836397785686,0.9430309897893129,0.9643943686183205,2024-03-25
Everstake,8992,58,57,57,0,0,2023200,2022696,2018643,2019061.0,1949861,1.0449207339315316,98.48819158074069,6.1183411833961046,22.60254454700209,28.72088573039104,0.9827586206896551,0.9864842823250296,0.9997508896797153,0.9438405296053078,0.9584348137619381,2024-03-25
Staking Facilities,8400,58,57,57,0,0,1890000,1887832,1884630,1885559.0,1799961,1.0527488203316726,96.83976175407408,5.148366168171775,20.72795395800201,25.876320126173766,0.9827586206896551,0.9823897707231041,0.9988529100529101,0.9320959210230537,0.9510944333980292,2024-03-25
Figment,8992,62,60,60,0,2,2023200,2022545,2018316,2018446.0,1953261,1.0473926012697803,94.98349267959603,3.83706347148412,23.332451782001932,27.16951525348624,0.967741935483871,0.9868892513509951,0.9996762554369316,0.9419292728681455,0.9516090213490426,2024-03-25
RockLogic GmbH,8991,67,66,66,0,0,2022975,2005672,2007578,2008005.0,1853706,1.1059048948763843,83.9522349831111,5.521875873831293,21.880617127001813,27.40249300082798,0.9850746268656716,0.9671052122080929,0.9914467553973727,0.8670124612105796,0.9112857733312392,2024-03-25
ChainLayer,8992,67,67,67,0,17,2023200,2021894,2017580,2017925.0,1949100,1.051666196275988,95.96183811022219,3.4573564434063924,22.74010472000213,26.19746116340851,1.0,0.9859966060366416,0.9993544879398972,0.9369514174986731,0.9605946359366706,2024-03-25
Numic,8991,64,64,64,0,0,2022975,2020995,2016291,2006466.0,1939613,1.0606236170898515,95.77236401777779,5.146646807044146,21.823897657000803,26.970544464046665,1.0,0.9824425248293561,0.9990212434656879,0.9253810088460875,0.9533631305288047,2024-03-25
Nethermind,9382,68,68,68,0,0,2109896,2109518,2104587,2106488.0,2050067,1.0457949129928887,98.98500093968251,5.237525922543645,24.11388162100174,29.35140754353783,1.0,0.9891707142595338,0.9998208442501432,0.9456858953426649,0.9660536845891655,2024-03-25
Consensys,8992,70,69,69,0,1,2023200,2022074,2017587,2016350.0,1948872,1.0515824941786809,95.87565327333333,6.068002108702101,23.263524530001842,29.331526638696058,0.9857142857142858,0.9857007051535521,0.9994434559114275,0.9368281848609814,0.9551604726809706,2024-03-25
Allnodes,8992,72,72,72,0,0,2023200,2022652,2017469,2019092.0,1964619,1.0504590035424308,98.78388395022228,7.032483141299511,22.949616036002126,29.982099177294327,1.0,0.9887274284961117,0.9997291419533413,0.940978772501163,0.9631117328132269,2024-03-25
Stakely,9357,52,52,52,0,2,2105265,2103961,2099348,2100425.0,2041257,1.0502352968559472,98.84682346666663,8.85683794872465,22.627767096002003,31.484605044718478,1.0,0.988162218691392,0.9993806005419745,0.9403132369527931,0.9626957730954957,2024-03-25
ParaFi Technologies LLC,8991,64,63,63,0,0,2022975,2021866,2017525,2018533.0,1965386,1.0492428324404064,98.67315812000002,7.528681446263503,22.13158970100247,29.660271147265835,0.984375,0.9888808973582636,0.9994517974764888,0.9419542929410616,0.9578620580881635,2024-03-25
Stakin,9260,72,72,71,0,51,2083500,2080398,2076198,2075934.0,1994972,1.060938790008256,96.91857585999995,3.513868940026737,23.438055870002117,26.951924810028846,0.9861111111111112,0.983457963362931,0.9985111591072714,0.9255894498146825,0.9482850728008432,2024-03-25
HashKey Cloud,9381,75,75,75,0,16,2110275,2109957,2105723,2103596.0,2026889,1.044632372662731,98.04296051259254,10.72051848219363,23.65211529300209,34.372633775187474,1.0,0.9850545545011906,0.9998493087393823,0.9428255730560071,0.9642659831600044,2024-03-25
network,302688,2192,2167,2159,0,248,68097473,68015615,67890735,67898040.0,65400256,1.0539315698984428,96.05504005973935,242.3815236043755,759.4561995539683,1001.837723162384,0.9849452554744526,0.9848090887797457,0.9987979289627972,0.9332914075168389,0.9526616005009441,2024-03-25
Kukis Global,9381,73,73,73,0,1,2110025,2109820,2104868,2106849.0,2050034,1.0453033405828658,98.38598970444444,5.220575206499547,23.818274838001937,29.038850044497888,1.0,0.9892064470010229,0.9999028447530243,0.9462423987402759,0.9664014992126725,2024-03-25
Prysm Team at Offchain Labs,9382,83,83,82,0,62,2110102,2108475,2105482,2104723.0,2023417,1.0446540028037299,97.53600836888887,3.9560553007227512,24.42903672100195,28.38509202172463,0.9879518072289156,0.9847268046757929,0.9992289472262478,0.941907584425853,0.9591741679770014,2024-03-25
P2P.org Lido,8992,56,54,54,0,5,2023200,2022037,2017907,2018983.0,1964858,1.0484207633500249,96.85050640444445,3.1805412608151107,22.13925886000204,25.319800120817366,0.9642857142857143,0.9888210096217214,0.9994251680506129,0.9426106752744923,0.9507388149037006,2024-03-25
Blockscape,8992,81,80,80,0,1,2023200,2021179,2017690,2019505.0,1938505,1.048128019771393,97.42153177481481,6.864933995450089,23.515075964002243,30.380009959445324,0.9876543209876543,0.9845294582839067,0.9990010873863187,0.938383461596616,0.9568600338682554,2024-03-25
Develp GmbH,100,0,0,,,,22500,22500,22438,22453.0,21838,1.0472000000000008,,0.0,0.21308714199999998,0.21308714199999998,,0.9885777777777778,1.0,0.9440200322553256,0.9440200322553256,2024-03-25
Gateway.fm AS,500,2,2,2,0,0,112500,112334,112154,112036.0,107041,1.0578405141379041,,0.1206927008276524,1.1447360769999975,1.2654287778276434,1.0,0.9814251851851852,0.9985244444444444,0.9263939362347673,0.9539962101467295,2024-03-25
HashKey Cloud,9375,63,63,63,0,10,2100710,2100334,2098635,2091555.0,2031893,1.0349993026130817,98.4303161488934,4.107701897546483,23.661826549000814,27.769528446545433,1.0,0.9872984213273925,0.9998210128956401,0.9537414229648424,0.9710883893530265,2024-03-26
RockawayX Infra,8991,68,68,67,0,0,2022975,2022657,2020776,2017766.0,1967993,1.0359636374421644,99.04642823035229,4.521545242399237,22.730224034000106,27.251769276399386,0.9852941176470589,0.9897197609131766,0.9998428057687317,0.9552113094620409,0.9664923625314227,2024-03-26
Develp GmbH,100,0,0,,,,22500,22491,22472,22441.0,21898,1.0364016178496827,99.01849324509803,0.0,0.3496273490000001,0.3496273490000001,,0.9897925925925926,0.9996,0.9546460160959103,0.9546460160959103,2024-03-26
Gateway.fm AS,500,3,3,3,0,0,112500,112453,112362,111987.0,108823,1.0372628846735057,,0.18069758566996263,1.223342364,1.404039949669963,1.0,0.9871762962962963,0.9995822222222223,0.951315129999618,0.9695719562497612,2024-03-26
P2P.org SSV,2795,20,18,18,0,2,608086,593630,596101,598270.0,494153,1.2868484650662873,69.78239723039214,1.2494832650916128,6.094155611999953,7.3436388770915775,0.9,0.9255949542224838,0.9762270468321915,0.7021734518499408,0.7763584074062131,2024-03-26
CryptoManufaktur,9355,70,70,70,0,0,2099325,2099102,2096960,2093365.0,2041026,1.0366195291135163,98.77480643828383,5.633501145959708,24.053178261000895,29.686679406962366,1.0,0.9894213616281424,0.9998937753801818,0.9543677626507721,0.9714798516567326,2024-03-26
Prysm Team at Offchain Labs,9355,69,69,69,0,48,2099491,2098712,2097299,2090904.0,2029555,1.0359551963968117,98.39842571544719,17.099854156593125,23.41750823500087,40.51736239159224,1.0,0.9871849891235542,0.999628957685458,0.9525688998448909,0.9703555624030569,2024-03-26
Ebunker,8991,68,68,68,0,0,2022975,2021119,2020120,2015870.0,1955784,1.0398801331941276,97.80479945687651,5.175215478848208,23.232334507000093,28.407549985841285,1.0,0.9872875344480283,0.9990825393294529,0.9485533048264423,0.9678458155165264,2024-03-26
Kukis Global,9355,68,68,68,0,0,2099480,2099144,2097336,2094554.0,2041530,1.0351455534709009,98.23007463302757,6.6982381887878715,23.88005589800084,30.57829408679054,1.0,0.9896768088606067,0.9998399603711395,0.9559220131251246,0.9724512582032029,2024-03-26
Simply Staking,9235,67,67,67,0,1,2077875,2073808,2072503,2065248.0,1967699,1.0585795102868254,93.98232138951307,4.99775321856913,22.735750020000687,27.73350323856827,1.0,0.9794381278950851,0.9980427119051916,0.9234271736875884,0.9521419835547428,2024-03-26
Sigma Prime,9355,67,67,67,0,1,2099333,2098673,2096864,2090996.0,2028837,1.0378437728497152,96.6336411965255,14.170740748796186,23.44958426400084,37.620325012797146,1.0,0.9870908204336012,0.9996856144308692,0.9507986839047364,0.9692491774404602,2024-03-26
ChainSafe,9355,66,66,66,0,47,2098991,2098525,2096848,2091791.0,2038228,1.0355849879107653,98.44142686199577,2.7059456562692774,22.98107757900085,25.68702323526874,1.0,0.9888667142133212,0.9997779885668876,0.9546750735460948,0.9716719209663093,2024-03-26
SenseiNode,8500,67,66,66,0,1,1912500,1909740,1909120,1903307.0,1843858,1.0396506490822872,98.03865937517429,6.694597855807843,21.38435271900035,28.078950574801578,0.9850746268656716,0.985844880174292,0.998556862745098,0.9468778493709593,0.9612016409314764,2024-03-26
stakefish,8490,67,65,64,0,0,1910250,1909120,1907859,1901456.0,1839192,1.039747923399118,94.45888050435948,5.743659852306017,21.77063232800085,27.514292180304363,0.9552238805970149,0.9856488243249139,0.9994084543907865,0.9474082572536481,0.9503391160074106,2024-03-26
Attestant (BVI) Limited,9355,65,64,64,0,17,2099289,2099201,2097142,2094270.0,2043681,1.0361208525184287,98.80147614159291,4.617086708639018,23.898577613000942,28.515664321638102,0.9846153846153847,0.9900324983045847,0.999958081045535,0.9554783061947507,0.9664047106024884,2024-03-26
ChainLayer,8992,64,64,64,0,17,2023200,2020506,2019082,2015283.0,1945368,1.0474264415091352,95.96706601411505,5.403674585779404,22.519102684000707,27.9227772697827,1.0,0.9851939172268354,0.9986684460260973,0.9393328632545374,0.9620830395340858,2024-03-26
Consensys,8992,63,63,63,0,1,2023200,2021528,2019723,2013419.0,1951562,1.0438754280104576,96.2121735316092,6.778035766294573,22.749568506000866,29.527604272297452,1.0,0.9860129168314221,0.9991735863977856,0.9437889195482851,0.9648680747176782,2024-03-26
Allnodes,8992,63,62,60,0,0,2023200,2022631,2020099,2016077.0,1963587,1.040500992247372,98.62244077387915,5.9987676320018535,22.14564953100067,28.14441716300498,0.9523809523809523,0.9884939699485963,0.9997187623566627,0.9497501449754439,0.9507366977525095,2024-03-26
Stakin,9260,60,59,59,0,36,2083500,2075176,2075377,2070195.0,1979817,1.0662307411534173,97.47951227494691,4.144701032780636,22.57479417800075,26.719495210778987,0.9833333333333333,0.9799838412926966,0.9960047996160307,0.9154384429188355,0.9408990268242721,2024-03-26
Nethermind,9355,59,59,59,0,0,2099060,2098117,2096397,2092983.0,2037956,1.0379954045155424,98.76250504049841,5.90940050109498,23.14443483200082,29.05383533310167,1.0,0.9889086861102906,0.9995507512886721,0.9522820774132184,0.9701762983832615,2024-03-26
A41,8991,56,55,55,0,1,2022975,2006270,2009202,2007690.0,1868734,1.1124060323322484,92.12599784021408,4.6410890202140616,21.455458238000098,26.096547258214414,0.9821428571428571,0.9697971222251057,0.9917423596435943,0.8646023649787533,0.9086800495402922,2024-03-26
Launchnodes,2562,16,16,16,0,1,576450,575814,575301,572333.0,555402,1.0460294163569934,97.45593606727823,1.2945950813240907,6.551476232000072,7.846071313324112,1.0,0.984783878335791,0.9988966952901379,0.9404108013238763,0.9627567508274227,2024-03-26
RockLogic GmbH,8991,61,60,59,0,1,2022975,2010968,2013163,2005059.0,1900230,1.0786969459764109,96.95000871118347,5.080256043330257,21.970601249000584,27.05085729232903,0.9672131147540983,0.975205987880885,0.9940646819659166,0.8986934039352225,0.9243882954923008,2024-03-26
Kiln,8992,66,66,66,0,1,2023200,2021016,2019678,2015784.0,1956406,1.0449233491586087,98.29081352427188,5.4035576234444544,22.42867737800075,27.832235001447525,1.0,0.9871932252537234,0.998920521945433,0.9437319709866687,0.9648324818666679,2024-03-26
Everstake,8992,69,69,69,0,0,2023200,2023021,2021130,2016756.0,1961382,1.0353900637358242,98.52060333333334,4.919777577367054,22.881145105000673,27.800922682370818,1.0,0.9884124159746935,0.9999115262949783,0.9545436083287835,0.9715897552054897,2024-03-26
Numic,8991,69,69,69,0,0,2022975,2021610,2018862,2009070.0,1946993,1.049178123634407,96.42617678861787,10.081859051853181,22.147994498000184,32.22985354984459,1.0,0.9845112602314249,0.999325251177103,0.9377311061436912,0.961081941339807,2024-03-26
Staking Facilities,8400,70,70,69,0,0,1890000,1888589,1887121,1882579.0,1822997,1.042506123135744,98.00639121019107,7.756696060228448,21.351569952000876,29.108266012232363,0.9857142857142858,0.9863663139329806,0.9992534391534391,0.9454428224344286,0.960544621164375,2024-03-26
Chorus One,8992,71,70,70,0,5,2023200,2017506,2017663,2013107.0,1952215,1.0387025555349305,96.56894842985842,5.89094716470099,23.1998687270008,29.090815891704185,0.9859154929577465,0.9857297021220509,0.9971856465005932,0.9463301164010265,0.9611746326097965,2024-03-26
P2P.org Lido,8992,72,72,72,0,4,2023200,2022443,2020803,2017906.0,1967687,1.0379479113944066,98.44008487137685,5.8977298930329,23.101168857000708,28.998898750035867,1.0,0.9895867931988929,0.9996258402530644,0.9530502627302745,0.9706564142064216,2024-03-26
BridgeTower,8992,71,70,69,0,14,2023200,2006544,2011034,2007910.0,1934275,1.0612516941625596,91.03063285158152,4.3059060681258945,22.46769724800065,26.77360331612381,0.971830985915493,0.9808255898247001,0.9917674970344009,0.9166071965758666,0.9373161175782265,2024-03-26
P2P.ORG - P2P Validator,8992,72,72,72,0,4,2023200,2022443,2020803,2017906.0,1967687,1.0379479113944077,98.4400848713768,5.8977298930329,23.10116885700073,28.998898750035888,1.0,0.9895867931988929,0.9996258402530644,0.9530502627302734,0.9706564142064209,2024-03-26
DSRV,8992,73,73,73,0,0,2023200,2021496,2019810,2013840.0,1939921,1.0450529179509782,95.30167572027968,6.73310059216539,22.530292275000804,29.263392867168932,1.0,0.9841786938183735,0.9991577698695137,0.9409569333548183,0.9630980833467615,2024-03-26
ParaFi Technologies LLC,8991,73,73,73,0,0,2022975,2022303,2020762,2013820.0,1964914,1.0364897617391624,98.29107753658535,6.6569039339632186,22.449822585000103,29.106726518956325,1.0,0.988559917942634,0.9996678159641122,0.9534407097868354,0.9709004436167721,2024-03-26
Figment,8992,77,74,74,0,0,2023200,2022846,2020913,2016355.0,1958185,1.0376168142305882,95.80336687972508,6.903384037077274,23.378123141000682,30.281507178080542,0.961038961038961,0.9877838737313827,0.9998250296559905,0.9518070903462763,0.9552690418560331,2024-03-26
Stakely,9354,79,78,77,0,2,2098926,2091876,2090897,2086107.0,2030634,1.0414969858575984,94.33821919112629,6.581382844110123,23.671385701000734,30.252768545113188,0.9746835443037974,0.985843553639655,0.9966411393255408,0.9433846240919463,0.9551217191713905,2024-03-26
Blockdaemon,9354,79,79,79,0,7,2098799,2097431,2096165,2091031.0,2030464,1.0368906185891733,98.8398525688074,5.813813734382018,23.86892619100061,29.68273992538393,1.0,0.9874949117725582,0.9993481986602815,0.951740948923659,0.9698380930772869,2024-03-26
Blockscape,8992,87,87,86,0,1,2023200,2022403,2020821,2017272.0,1956855,1.0379571900390183,98.23102366841186,5.929751777968571,23.70883010600075,29.63858188397137,0.9885057471264368,0.9877006722024516,0.9996060695927244,0.9512064624141868,0.9651936941812805,2024-03-26
P2P.org DS,15779,116,116,116,0,5,3550125,3548575,3546297,3534758.0,3439416,1.0359201469041865,95.67780100150824,8.22417361069527,39.92365897600417,48.14783258669523,1.0,0.9878028707909345,0.9995633956550826,0.9531348480057589,0.9707092800035992,2024-03-26
network,302465,2279,2265,2256,0,216,67995229,67898143,67861517,67697592.0,65552512,1.0445930947629298,97.16047771016885,215.45275216444392,761.9680172652653,977.4207694293308,0.9899078543220711,0.9859104526289632,0.9985721645264258,0.9424748637979122,0.9602622352444719,2024-03-26
RockX,8992,73,73,73,0,0,2023200,2022970,2021218,2017506.0,1966931,1.0343838196116024,98.22285683468836,10.980884407012201,22.90335833100066,33.88424273801563,1.0,0.989464709371293,0.9998863187030447,0.9564652955527949,0.9727908097204968,2024-03-26
Chorus One,8992,60,57,57,0,0,2023200,2011911,2003824,2010067.0,1860932,1.1484083738182873,95.28410016201119,4.957021426258887,21.3370512169998,26.294072643261526,0.95,0.967909417424542,0.9944202253855279,0.8381240706456097,0.880077544153506,2024-03-27
Figment,8992,75,61,60,0,2,2023200,2021129,2009400,2015078.0,1867753,1.1456822673076565,93.46780297706036,3.65616093573397,22.071856176999784,25.728017112736328,0.8,0.9707774812178727,0.9989763740608937,0.8464683410750358,0.8290427131718974,2024-03-27
Stakely,9305,59,58,58,0,2,2089160,2083736,2073392,2077193.0,1938055,1.151114745198704,94.70063638379395,6.506295685846179,22.541910596999614,29.048206282849723,0.9830508474576272,0.9714654055537473,0.9974037412165655,0.8417433917889027,0.8947336876646743,2024-03-27
Ebunker,8991,74,72,72,0,3,2022975,2020713,2009635,2015337.0,1876599,1.1398199491515282,97.1517607272727,6.5639964012610665,22.47690628900008,29.040902690265312,0.972972972972973,0.9724244409018071,0.9988818448077708,0.8521846982825813,0.8974803012914782,2024-03-27
HashKey Cloud,9305,65,64,64,0,16,2090163,2073379,2068968,2070768.0,1920348,1.1365507548232017,96.33460855152883,4.8927331123911975,22.421321098999968,27.314054211395245,0.9846153846153847,0.9664452006853054,0.9919700042532568,0.8435035969717621,0.8964205173381206,2024-03-27
